"","num_collisions","temp","visib","wdsp","prcp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","year_2012","year_2013","year_2014","year_2015","year_2016","year_2017","year_2018","year_2019","year_2020","year_2021","year_2022","no_v","one_v","two_v","three_v","four_v","five_v","day_of_week","isMon","isTue","isWed","isThur","isFri","isSat","isSun","month_1","month_2","month_3","month_4","month_5","month_6","month_7","month_8","month_9","month_10","month_11","month_12","day"
"127",500,44.5,7.5,6.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,365,41,11,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
"128",590,44,10,9.3,0.07,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,485,38,6,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
"129",606,39.8,10,8.5,0.02,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56,514,36,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
"130",408,37.8,10,7.6,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,344,24,5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
"131",518,37,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,438,22,3,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
"132",354,37.5,6.8,4.8,0.01,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51,283,14,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
"133",442,32.5,7.8,5.3,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80,322,29,10,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29
"134",482,31.5,10,6.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,394,23,4,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31
"135",381,38,10,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,278,29,10,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"136",480,27.5,10,12.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,397,28,10,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
"137",549,21.8,10,9.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,453,30,2,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
"138",505,32.2,10,11.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47,430,23,4,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4
"139",389,37.3,10,13.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,317,21,5,2,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5
"140",393,35.7,9.8,5.9,0.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,310,28,12,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
"141",521,35.9,8.8,8.5,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,430,29,2,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
"142",513,39.8,9.8,10.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,431,24,7,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
"143",487,39.9,6.8,5.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,403,17,9,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9
"144",555,43.5,9.9,14.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,444,29,4,1,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10
"145",660,38,10,5.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,119,497,31,10,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,11
"146",373,45.4,4.3,5.8,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,281,28,4,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13
"147",561,28.1,7.5,15,0.01,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,485,24,3,4,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18
"148",484,35.9,9.2,15.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,404,28,2,0,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19
"149",393,46.3,7,14.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,39,316,25,7,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20
"150",355,31.2,9.2,10.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,276,24,2,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21
"151",545,16.2,10,15.6,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,55,449,32,7,1,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
"152",554,14.3,10,15.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,447,31,9,2,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24
"153",674,19,10,13.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,77,555,32,6,2,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,25
"154",558,24.4,8.6,10.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,424,41,7,2,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26
"155",429,21.7,10,16.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,334,30,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27
"156",507,27.3,8.8,7.4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86,388,23,6,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28
"157",497,45.1,4.4,12.4,0.03,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,404,27,4,4,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30
"158",534,27.6,10,12.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,432,36,7,1,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
"159",445,30.7,8.2,9.8,0.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,347,37,7,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
"160",553,29,8.8,15.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,450,28,6,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
"161",566,28.7,7.8,8.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78,463,18,5,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
"162",566,34.8,9,6.1,0.02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,68,454,28,8,5,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
"163",526,29.4,10,10.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,427,23,4,2,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
"164",703,34.3,7.3,16.3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,118,529,46,6,2,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
"165",400,24.7,8.9,16.4,0.06,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,315,30,3,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
"166",475,36.4,7.6,9.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,376,23,2,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11
"167",570,36.1,10,7.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,71,467,24,4,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13
"168",604,38.6,9.8,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77,486,34,6,1,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15
"169",449,39.2,9.2,8.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,376,24,4,3,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,16
"170",477,36.7,10,10.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,81,371,17,5,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19
"171",498,30.6,10,17.3,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,409,22,4,4,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21
"172",531,35.4,9.8,14.2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,59,437,29,5,0,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22
"173",521,36.3,9.7,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,408,27,8,4,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,23
"174",537,35,10,5,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,420,31,10,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26
"175",603,39.3,9.4,10.6,0.08,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,521,21,4,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"176",474,38.2,10,9.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42,393,30,6,3,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
"177",502,37.4,10,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,62,405,26,6,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
"178",597,37,10,11.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,491,32,11,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
"179",527,38.5,9.9,14.9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,48,448,29,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
"180",475,39.1,9.4,13.5,0.02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,68,388,11,4,3,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
"181",415,39,10,11.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34,346,26,7,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10
"182",522,39.9,10,6.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,53,439,23,5,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11
"183",547,46,7.5,13.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79,435,25,6,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12
"184",607,31.2,10,18.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,47,522,32,3,2,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15
"185",521,37.1,10,10.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,68,413,32,6,0,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,16
"186",426,34.8,9.9,7.5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,352,27,6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17
"187",623,32.1,10,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,72,500,38,9,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18
"188",508,38.3,9.8,10.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,45,427,32,2,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21
"189",488,38.5,10,15.9,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,404,23,7,1,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23
"190",451,39.1,10,10.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,59,360,24,5,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,24
"191",498,38.1,10,9.7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,62,407,21,5,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25
"192",425,39.8,9.7,15.5,0.05,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,348,25,5,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26
"193",441,41.7,10,9.4,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,360,22,5,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27
"194",549,42.5,9.9,12.5,0.02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,55,450,33,5,6,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28
"195",520,45.2,10,8.9,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,48,428,34,4,4,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29
"196",513,44.5,10,7,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,70,401,28,9,4,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,30
"197",426,43,10,7.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,335,39,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,31
"198",437,39.6,9.9,17.2,0.02,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43,365,23,4,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
"199",532,42.6,10,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,432,28,2,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
"200",566,39,10,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,485,26,7,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
"201",582,42.9,8.7,8,0.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,498,21,5,4,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
"202",451,39.7,10,9.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,370,36,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
"203",582,50,9.1,9.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,491,33,7,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
"204",613,49.4,6.7,10.7,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,502,43,8,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9
"205",517,46.2,6.6,10,0.06,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,429,20,2,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11
"206",649,43.6,7.7,13.8,0.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,80,520,39,8,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12
"207",472,46.1,9.6,7.7,0.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,386,28,5,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14
"208",603,46.1,10,8.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,501,36,3,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15
"209",564,46,10,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,472,30,7,3,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
"210",535,52.1,8.3,11,0.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,428,42,4,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17
"211",553,46.5,10,8.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,49,464,32,6,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18
"212",570,52.6,4.6,12.5,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,464,37,4,2,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,19
"213",565,43,10,11.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,61,469,25,5,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22
"214",583,50.8,7.2,10.4,0.01,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,67,480,30,4,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
"215",675,49.5,9.5,6.5,0.06,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,66,563,43,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,26
"216",517,46.6,8.6,3.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,64,412,27,6,7,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,27
"217",440,48,9.8,3.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42,364,28,4,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28
"218",598,49.7,9.9,4.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,57,495,39,5,1,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29
"219",576,51,10,5.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,47,499,26,3,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30
"220",576,49.9,7.4,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,77,462,27,8,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"221",585,49.9,9.5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,485,32,8,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
"222",686,46.9,9.9,13.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,63,587,27,7,1,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3
"223",580,47.8,10,13.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,478,35,9,2,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4
"224",515,47.8,9.7,10.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,413,37,8,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
"225",561,49.2,5.1,5.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,72,437,44,5,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6
"226",592,54.4,4.4,4.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,70,492,20,6,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
"227",620,59.4,7.5,10.5,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,79,504,31,4,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
"228",602,57.2,5,6.2,0.01,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,67,495,28,7,4,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
"229",698,56.1,5.7,8.3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63,579,41,12,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10
"230",523,56.2,3.7,9.4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,66,422,26,8,1,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,11
"231",577,53.1,9.9,11.9,0.07,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,49,495,23,7,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13
"232",565,51,9.8,11.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,69,463,26,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14
"233",559,57.7,7.1,12.5,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,59,463,32,2,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16
"234",741,58.2,9.9,10.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,71,608,46,13,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17
"235",506,54.6,10,5.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,42,423,26,9,4,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,18
"236",544,56.3,9.3,6.6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,435,30,9,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
"237",420,56.9,10,14.1,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,350,32,5,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27
"238",686,56.6,9.9,6.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,61,590,24,8,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28
"239",736,62,6.7,9,0.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,71,620,33,6,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,31
"240",631,60.9,7,10.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,57,531,37,5,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"241",487,61.8,4.6,12.6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,388,37,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
"242",599,58.6,9.8,5.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,58,508,28,5,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
"243",605,58.6,10,7.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,62,509,25,7,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6
"244",791,56.1,7.7,11.8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,93,654,37,4,2,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
"245",533,63.6,6.9,8.1,0.01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,51,442,35,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9
"246",624,62.2,9.3,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,73,510,28,9,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
"247",615,64,8.1,14,0.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,64,504,38,8,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
"248",534,60.8,10,8.7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,67,434,23,7,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13
"249",477,61.3,8.9,9.2,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,50,385,33,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16
"250",614,63.2,7,9.1,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,508,26,8,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17
"251",622,62.6,8.4,12.2,0.06,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,70,506,28,16,2,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19
"252",681,60.6,9.6,5.6,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,575,32,9,1,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20
"253",690,62,10,8.3,0.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,84,550,42,10,4,6,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21
"254",599,63.4,10,8.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,497,40,9,1,7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,22
"255",505,64.9,9.8,9,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,43,418,38,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23
"256",648,69.7,8.4,10.2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,65,526,39,12,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25
"257",621,69.5,6.1,9.9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,65,525,26,4,1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26
"258",633,66.7,4.1,10.4,0.04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,518,22,9,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
