date,year,mo,da,temp,dewp,visib,wdsp,mxpsd,gust,max,min,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud,collision_date,num_collisions,vehicle_1,vehicle_2,vehicle_3,vehicle_4,vehicle_5
2022-04-04,2022,04,04,45.0,35.8,10.0,12.3,18.1,22.9,52.0,37.0,0.17,1,0,0,0,0,10000,2022-04-04,289,288,220,28,6,1
2022-04-05,2022,04,05,46.8,36.3,10.0,8.3,13,999.9,54.0,37.9,0.0,0,0,0,0,0,0,2022-04-05,252,251,189,27,7,2
2022-04-06,2022,04,06,46.9,44.3,6.8,12.5,20,28.0,54.0,37.9,0.31,1,0,0,0,0,10000,2022-04-06,253,246,182,22,8,4
2022-04-07,2022,04,07,49.3,41.0,10.0,14.3,20,32.1,55.0,45.0,0.2,0,0,0,0,0,0,2022-04-07,282,282,216,33,13,3
2022-04-08,2022,04,08,50.5,46.7,5.8,18.7,26,36.9,55.0,46.0,0.08,1,1,0,0,1,0,2022-04-08,343,340,261,25,6,1
2022-04-09,2022,04,09,48.8,44.2,8.9,9.3,18.1,999.9,55.9,39.9,0.0,1,0,0,0,0,0,2022-04-09,293,293,224,37,9,2
2022-04-10,2022,04,10,49.1,37.9,10.0,12.4,20,28.9,57.9,39.9,0.0,0,0,0,0,0,0,2022-04-10,285,284,216,44,9,2
2022-04-11,2022,04,11,48.6,33.1,10.0,13.6,17.1,27.0,57.9,43.0,0.0,0,0,0,0,0,0,2022-04-11,283,281,217,27,5,0
2022-04-12,2022,04,12,50.8,44.3,9.9,10.6,15.9,18.1,61.0,43.0,0.0,1,0,0,0,0,10000,2022-04-12,312,310,260,22,6,2
2022-04-13,2022,04,13,52.0,43.3,10.0,7.1,13,999.9,62.1,39.9,0.03,0,0,0,0,0,0,2022-04-13,296,296,230,23,6,0
2022-04-14,2022,04,14,54.3,50.6,6.8,7.6,14,999.9,63.0,39.9,0.0,1,0,0,0,0,0,2022-04-14,331,330,266,27,5,2
2022-04-15,2022,04,15,52.3,42.6,9.5,11.4,15.9,18.1,63.0,46.9,0.07,1,0,0,1,0,10010,2022-04-15,292,291,235,36,11,3
2022-04-16,2022,04,16,53.0,45.4,10.0,15.2,19,24.1,64.0,46.9,0.0,0,0,0,0,0,0,2022-04-16,282,279,218,32,7,1
2022-04-17,2022,04,17,48.8,39.8,9.6,11.9,22,28.9,54.0,44.6,0.21,1,0,0,0,0,10000,2022-04-17,241,241,186,31,4,2
2022-04-18,2022,04,18,47.0,31.5,10.0,10.6,15.9,20.0,54.0,41.0,0.0,0,0,0,0,0,0,2022-04-18,239,238,189,23,4,0
2022-04-19,2022,04,19,49.6,43.5,7.3,25.4,41,54.0,55.9,41.0,0.64,1,0,0,0,0,10000,2022-04-19,256,254,192,28,8,2
2022-04-20,2022,04,20,49.7,34.5,10.0,18.4,22.9,29.9,55.9,45.0,0.0,0,0,0,0,0,0,2022-04-20,282,280,199,30,5,0
2022-04-21,2022,04,21,47.7,41.6,9.8,9.5,15.9,999.9,55.9,34.0,0.0,0,0,0,0,0,0,2022-04-21,237,236,178,26,4,1
2022-04-22,2022,04,22,55.7,44.1,10.0,11.8,15,19.0,66.0,39.0,0.0,0,0,0,0,0,0,2022-04-22,276,274,221,17,4,3
2022-04-23,2022,04,23,49.6,34.7,10.0,6.8,11.1,999.9,66.0,39.9,0.0,0,0,0,0,0,0,2022-04-23,284,283,225,49,16,3
2022-04-24,2022,04,24,48.7,35.0,10.0,9.7,17.1,22.9,55.9,39.9,0.0,1,0,0,0,0,10000,2022-04-24,270,268,219,32,15,6
2022-04-25,2022,04,25,47.8,34.1,10.0,5.5,11.1,15.9,57.0,39.0,0.0,0,0,0,0,0,0,2022-04-25,254,254,201,22,6,2
2022-04-26,2022,04,26,49.0,43.3,10.0,10.1,15,999.9,57.0,39.9,0.0,0,0,0,0,0,0,2022-04-26,244,244,196,25,7,4
2022-04-27,2022,04,27,55.2,47.3,9.3,12.9,20,28.9,61.0,44.1,0.01,1,0,0,0,0,10000,2022-04-27,314,314,260,33,10,2
2022-04-28,2022,04,28,48.5,28.0,10.0,15.6,21,28.9,61.0,44.1,0.0,0,0,0,0,0,0,2022-04-28,347,345,257,26,6,3
2022-04-29,2022,04,29,49.1,22.6,10.0,15.2,21,27.0,54.0,44.1,0.0,0,0,0,0,0,0,2022-04-29,361,360,284,26,7,3
2022-04-30,2022,04,30,48.7,32.7,10.0,11.4,19,25.1,54.0,42.1,0.0,0,0,0,0,0,0,2022-04-30,321,318,256,34,8,3
2022-05-01,2022,05,01,52.2,40.4,10.0,7.8,11.1,999.9,63.0,42.1,0.0,0,0,0,0,0,0,2022-05-01,278,274,227,39,13,5
2022-05-02,2022,05,02,49.2,43.3,9.5,10.9,17.1,21.0,63.0,42.1,0.0,1,0,0,0,0,10000,2022-05-02,282,280,206,24,6,2
2022-05-03,2022,05,03,51.3,45.7,8.3,12.4,17.1,22.9,55.9,46.0,0.56,1,0,0,1,0,10010,2022-05-03,282,280,208,28,7,2
2022-05-04,2022,05,04,52.1,49.0,7.1,8.2,17.1,999.9,61.0,46.9,0.01,1,1,0,0,1,0,2022-05-04,251,249,206,24,5,0
2022-05-05,2022,05,05,55.6,48.8,8.3,9.6,15,19.0,62.1,46.9,1.58,1,0,0,0,0,0,2022-05-05,351,349,270,31,10,3
2022-05-06,2022,05,06,53.0,47.6,9.8,5.9,9.9,999.9,62.1,48.9,0.0,1,0,0,0,0,10000,2022-05-06,364,361,284,39,6,1
2022-05-07,2022,05,07,50.1,46.4,8.9,12.6,25.1,34.0,61.0,48.0,0.43,1,0,0,0,0,10000,2022-05-07,293,290,216,27,6,3
2022-05-08,2022,05,08,48.6,37.7,9.9,21.5,29.9,40.0,54.0,46.0,0.07,1,0,0,0,0,10000,2022-05-08,260,260,215,34,17,6
2022-05-09,2022,05,09,49.0,34.0,10.0,24.1,31.1,42.9,54.0,46.0,0.0,0,0,0,0,0,0,2022-05-09,295,293,240,33,6,0
2022-05-10,2022,05,10,50.0,38.5,9.5,23,28.9,38.1,54.0,46.9,0.0,1,0,0,0,0,10000,2022-05-10,296,294,226,16,3,1
2022-05-11,2022,05,11,49.1,45.8,5.9,20.3,25.1,31.1,52.0,46.4,0.16,1,1,0,0,0,0,2022-05-11,300,299,227,19,7,1
2022-05-12,2022,05,12,53.0,50.5,4.3,11,20,25.1,66.0,46.9,0.03,1,1,0,0,0,0,2022-05-12,308,306,244,24,11,1
2022-05-13,2022,05,13,58.6,56.4,2.4,6.5,11.1,999.9,72.0,48.9,0.0,1,0,0,0,0,0,2022-05-13,332,331,259,24,5,2
2022-05-14,2022,05,14,60.3,58.6,1.0,7.7,11.1,999.9,72.0,53.1,0.0,1,0,0,0,0,0,2022-05-14,277,277,217,35,8,3
2022-05-15,2022,05,15,57.9,56.4,2.4,6.5,11.1,999.9,62.1,53.6,0.34,1,1,0,0,0,0,2022-05-15,306,305,252,33,8,5
2022-05-16,2022,05,16,55.8,54.3,0.9,8.8,13,999.9,63.0,53.1,0.31,1,0,0,0,0,0,2022-05-16,298,296,226,26,8,3
2022-05-17,2022,05,17,59.1,53.2,8.4,13.6,19,24.1,63.0,53.1,0.06,1,1,0,0,0,0,2022-05-17,314,313,253,23,7,3
2022-05-18,2022,05,18,59.2,45.4,10.0,11.5,15.9,21.0,66.9,52.0,0.0,0,0,0,0,0,0,2022-05-18,336,334,266,28,8,0
2022-05-19,2022,05,19,53.9,50.7,8.0,9.9,15.9,22.9,55.0,51.8,0.0,1,0,0,0,0,10000,2022-05-19,321,316,247,35,11,1
2022-05-20,2022,05,20,54.7,52.6,6.6,7.5,13,999.9,59.0,52.0,0.27,1,0,0,0,0,0,2022-05-20,323,322,250,29,7,2
2022-05-21,2022,05,21,60.4,57.5,5.8,11.3,24.1,31.1,68.0,52.0,0.5,1,1,0,0,1,0,2022-05-21,348,347,282,29,10,3
2022-05-22,2022,05,22,60.7,57.1,6.5,7.8,11.1,999.9,68.0,55.0,0.48,0,0,0,0,0,0,2022-05-22,319,318,244,33,14,3
2022-05-23,2022,05,23,61.2,53.5,6.6,13,21,27.0,66.9,55.0,0.0,1,0,0,0,0,0,2022-05-23,334,333,267,27,7,1
2022-05-24,2022,05,24,56.3,46.5,10.0,9.1,14,20.0,66.9,51.1,0.0,1,0,0,0,0,10000,2022-05-24,278,278,232,29,14,4
2022-05-25,2022,05,25,53.6,41.6,10.0,7.7,13,999.9,62.1,44.1,0.0,0,0,0,0,0,0,2022-05-25,304,301,238,37,7,0
2022-05-26,2022,05,26,54.7,47.7,10.0,7.7,11.1,999.9,63.0,44.1,0.0,0,0,0,0,0,0,2022-05-26,309,308,251,20,3,1
2022-05-27,2022,05,27,61.0,58.3,6.9,12.3,17.1,999.9,66.9,46.0,0.0,1,1,0,0,0,0,2022-05-27,314,313,241,25,7,3
2022-05-28,2022,05,28,61.8,60.5,1.6,13.5,19,26.0,66.9,57.9,0.02,1,1,0,0,0,0,2022-05-28,293,293,225,40,12,3
2022-05-29,2022,05,29,63.8,56.2,8.7,7.9,11.1,999.9,73.9,57.0,0.0,1,0,0,0,0,0,2022-05-29,281,281,223,31,8,4
2022-05-30,2022,05,30,60.6,56.6,8.1,7.6,13,999.9,73.9,51.1,0.0,1,0,0,0,0,0,2022-05-30,255,254,203,32,5,2
2022-05-31,2022,05,31,64.3,57.4,9.9,13.3,18.1,22.0,82.9,51.1,0.0,0,0,0,0,0,0,2022-05-31,353,351,273,24,6,2
2022-06-01,2022,06,01,57.9,50.6,10.0,5.9,11.1,999.9,64.0,54.0,0.04,1,0,0,0,0,10000,2022-06-01,312,311,248,23,6,1
2022-06-02,2022,06,02,60.9,55.8,9.1,7.5,11.1,999.9,69.1,54.0,0.0,1,0,0,0,0,0,2022-06-02,316,316,252,26,6,0
2022-06-03,2022,06,03,60.4,57.2,9.5,7.8,14,999.9,69.1,57.0,0.0,1,0,0,0,0,10000,2022-06-03,319,317,250,30,7,1
2022-06-04,2022,06,04,59.0,55.7,6.5,8.1,12,999.9,64.9,55.4,0.01,1,0,0,0,0,0,2022-06-04,300,300,233,38,9,3
2022-06-05,2022,06,05,62.6,51.2,8.7,8.7,15,999.9,72.0,55.9,0.0,1,0,0,0,0,0,2022-06-05,299,297,233,39,9,5
2022-06-06,2022,06,06,63.2,52.3,10.0,6.1,9.9,999.9,77.0,53.1,0.0,0,0,0,0,0,0,2022-06-06,310,307,235,28,9,0
2022-06-07,2022,06,07,62.7,57.9,9.2,8.2,12,999.9,77.0,53.1,0.0,0,0,0,0,0,0,2022-06-07,307,306,240,30,7,0
2022-06-08,2022,06,08,63.9,61.4,5.9,13.6,19,26.0,69.1,55.9,0.12,1,1,0,0,0,0,2022-06-08,311,309,240,26,7,3
2022-06-09,2022,06,09,64.7,63.6,0.9,10.9,21,28.0,70.0,62.1,0.7,1,1,0,0,0,0,2022-06-09,317,316,249,31,6,3
2022-06-10,2022,06,10,65.1,58.4,9.6,9.2,15.9,20.0,73.0,55.9,0.08,0,0,0,0,0,0,2022-06-10,366,362,304,33,4,2
2022-06-11,2022,06,11,66.5,60.3,9.4,6.5,13,999.9,73.9,55.9,0.0,0,0,0,0,0,0,2022-06-11,305,303,253,33,10,2
2022-06-12,2022,06,12,65.0,63.2,6.9,7.2,12,999.9,73.9,62.1,0.01,1,1,0,0,0,0,2022-06-12,273,271,221,37,11,4
2022-06-13,2022,06,13,67.4,64.3,7.7,9.5,14,20.0,75.0,63.0,0.77,1,1,0,0,1,0,2022-06-13,319,317,252,33,5,1
2022-06-14,2022,06,14,69.7,59.6,8.8,8.7,13,999.9,77.0,64.0,0.08,1,0,0,0,0,0,2022-06-14,314,310,252,27,6,2
2022-06-15,2022,06,15,66.0,57.5,10.0,10.8,17.1,999.9,77.0,61.0,0.0,0,0,0,0,0,0,2022-06-15,360,358,283,35,7,3
2022-06-16,2022,06,16,60.9,55.5,10.0,6.6,13,999.9,73.9,52.0,0.0,0,0,0,0,0,0,2022-06-16,301,300,245,28,9,4
2022-06-17,2022,06,17,65.9,63.8,5.3,12.9,17.1,22.9,69.1,52.0,0.03,1,1,0,0,0,0,2022-06-17,369,368,289,25,6,0
2022-06-18,2022,06,18,66.7,58.8,8.0,7.7,15.9,22.9,75.9,57.9,0.06,1,0,0,0,0,0,2022-06-18,317,317,258,35,11,3
2022-06-19,2022,06,19,58.2,50.4,9.0,11,17.1,22.0,75.9,55.0,0.5,1,0,0,0,0,10000,2022-06-19,305,304,246,35,10,2
2022-06-20,2022,06,20,61.9,50.0,10.0,6.9,13,999.9,73.0,51.1,0.03,0,0,0,0,0,0,2022-06-20,280,279,215,26,8,1
2022-06-21,2022,06,21,61.3,54.6,10.0,10,15.9,999.9,73.0,52.0,0.0,0,0,0,0,0,0,2022-06-21,317,317,240,33,12,7
2022-06-22,2022,06,22,62.5,56.6,10.0,11.8,17.1,22.0,70.0,55.0,0.0,0,0,0,0,0,0,2022-06-22,265,265,209,23,5,2
2022-06-23,2022,06,23,64.5,57.9,10.0,10.3,18.1,19.0,73.0,57.9,0.0,0,0,0,0,0,0,2022-06-23,298,298,238,24,6,3
2022-06-24,2022,06,24,63.1,57.4,10.0,6.6,12,17.1,73.0,54.0,0.0,0,0,0,0,0,0,2022-06-24,354,349,279,32,10,3
2022-06-25,2022,06,25,68.6,64.9,8.7,7,9.9,999.9,75.9,54.0,0.0,0,0,0,0,0,0,2022-06-25,364,364,291,38,10,2
2022-06-26,2022,06,26,67.4,65.2,4.8,5.7,9.9,999.9,75.9,60.1,0.0,1,0,0,0,0,0,2022-06-26,343,342,269,31,9,3
2022-06-27,2022,06,27,69.2,65.6,9.6,11.1,17.1,21.0,75.0,63.0,0.0,0,0,0,0,0,0,2022-06-27,303,301,246,32,11,5
2022-06-28,2022,06,28,68.2,61.4,9.8,7,13,18.1,75.0,64.0,0.06,1,0,0,0,0,10000,2022-06-28,295,294,227,27,10,5
2022-06-29,2022,06,29,66.8,62.2,9.1,5.1,8,999.9,75.0,57.9,0.04,1,0,0,0,0,0,2022-06-29,304,303,248,31,8,3
2022-06-30,2022,06,30,70.6,60.9,9.0,7.4,14,19.0,80.1,57.9,0.0,1,0,0,0,0,0,2022-06-30,321,321,256,20,4,0
2022-07-01,2022,07,01,69.7,66.0,8.7,10,15,999.9,80.1,62.1,0.0,1,0,0,0,0,0,2022-07-01,316,316,242,31,6,2
2022-07-02,2022,07,02,70.7,69.0,4.8,12.7,17.1,26.0,75.9,66.0,0.0,1,1,0,0,1,0,2022-07-02,276,275,214,24,4,1
2022-07-03,2022,07,03,71.3,67.3,6.6,7.3,11.1,999.9,79.0,68.0,1.65,1,0,0,0,0,10000,2022-07-03,250,250,191,32,13,4
2022-07-04,2022,07,04,72.1,59.1,9.9,9,15.9,999.9,80.1,66.0,0.01,0,0,0,0,0,0,2022-07-04,255,254,203,46,17,6
2022-07-05,2022,07,05,69.7,65.2,10.0,9.7,14,999.9,80.1,64.9,0.0,0,0,0,0,0,0,2022-07-05,280,279,212,30,8,0
2022-07-06,2022,07,06,73.2,67.1,8.8,12.3,17.1,24.1,84.0,64.9,0.03,1,0,0,0,0,10000,2022-07-06,287,286,227,27,6,1
2022-07-07,2022,07,07,68.0,60.7,9.6,6.8,13,999.9,84.0,60.1,0.04,0,0,0,0,0,0,2022-07-07,284,279,219,23,8,4
2022-07-08,2022,07,08,68.0,62.0,10.0,7,8.9,999.9,73.9,60.1,0.0,0,0,0,0,0,0,2022-07-08,294,292,228,21,6,3
2022-07-09,2022,07,09,71.9,63.8,10.0,10.3,18.1,999.9,77.0,61.0,0.0,0,0,0,0,0,0,2022-07-09,259,259,195,26,8,3
2022-07-10,2022,07,10,67.5,56.5,10.0,5,8.9,999.9,77.0,57.0,0.0,0,0,0,0,0,0,2022-07-10,248,248,188,20,7,0
2022-07-11,2022,07,11,68.1,61.2,10.0,8.3,12,999.9,77.0,57.0,0.0,0,0,0,0,0,0,2022-07-11,278,278,205,23,5,2
2022-07-12,2022,07,12,71.3,66.0,9.9,12.1,17.1,999.9,77.0,60.1,0.0,0,0,0,0,0,0,2022-07-12,265,262,199,16,5,1
2022-07-13,2022,07,13,75.4,69.8,7.9,8.4,15.9,999.9,88.0,66.9,0.0,0,0,0,0,0,0,2022-07-13,307,305,238,29,6,2
2022-07-14,2022,07,14,71.8,69.1,5.1,4.6,9.9,999.9,88.0,63.0,0.0,1,0,0,0,0,0,2022-07-14,269,266,195,25,2,0
2022-07-15,2022,07,15,73.1,67.2,7.5,5.6,11.1,999.9,79.0,63.0,0.0,1,0,0,0,0,0,2022-07-15,312,312,246,27,6,1
2022-07-16,2022,07,16,69.9,65.8,8.1,5.6,11.1,999.9,79.0,60.1,0.0,1,0,0,0,0,0,2022-07-16,276,274,205,24,8,0
2022-07-17,2022,07,17,73.9,70.9,7.1,6.4,13,999.9,81.0,60.1,0.0,1,0,0,0,0,0,2022-07-17,281,279,220,39,13,4
2022-07-18,2022,07,18,73.1,72.1,1.2,6.9,12,999.9,81.0,70.0,0.0,1,0,0,0,0,0,2022-07-18,302,301,235,21,6,3
2022-07-19,2022,07,19,76.0,70.7,7.3,15.3,20,29.9,82.9,71.1,0.0,0,0,0,0,0,0,2022-07-19,291,288,235,26,9,3
2022-07-20,2022,07,20,77.1,71.4,7.4,9.4,14,999.9,88.0,72.0,0.0,0,0,0,0,0,0,2022-07-20,290,289,232,29,10,3
2022-07-21,2022,07,21,74.5,73.0,1.9,9.6,15,999.9,88.0,71.1,0.0,1,0,0,0,0,0,2022-07-21,295,292,240,25,5,3
2022-07-22,2022,07,22,78.4,72.6,6.4,6.8,9.9,999.9,88.0,71.1,0.0,0,0,0,0,0,0,2022-07-22,333,330,257,27,11,4
2022-07-23,2022,07,23,76.7,73.7,3.9,8.3,13,999.9,88.0,71.1,0.0,1,0,0,0,0,0,2022-07-23,305,301,241,49,14,3
2022-07-24,2022,07,24,76.5,74.6,1.9,9.5,14,999.9,84.0,71.1,0.0,1,0,0,0,0,0,2022-07-24,265,262,208,42,13,4
2022-07-25,2022,07,25,77.2,74.5,4.9,14.5,17.1,24.1,82.9,73.0,0.0,0,0,0,0,0,0,2022-07-25,278,278,210,27,4,0
2022-07-26,2022,07,26,76.6,70.0,8.4,7.5,15.9,21.0,82.9,73.0,0.23,1,0,0,1,0,10010,2022-07-26,275,275,208,21,5,2
2022-07-27,2022,07,27,74.7,64.5,10.0,6.8,11.1,999.9,82.9,68.0,0.04,0,0,0,0,0,0,2022-07-27,286,281,232,28,5,2
2022-07-28,2022,07,28,74.5,70.5,9.8,7.6,13,999.9,82.9,68.0,0.0,0,0,0,0,0,0,2022-07-28,297,296,240,27,4,1
2022-07-29,2022,07,29,78.8,72.8,6.2,8.5,14,999.9,90.0,68.0,0.0,1,0,0,0,0,0,2022-07-29,309,307,232,36,15,1
2022-07-30,2022,07,30,76.5,70.2,8.3,9.3,17.1,24.1,90.0,70.0,0.54,1,0,0,0,0,10000,2022-07-30,306,306,249,34,8,4
2022-07-31,2022,07,31,74.8,64.8,10.0,6.3,9.9,999.9,84.9,64.9,0.0,0,0,0,0,0,0,2022-07-31,287,287,235,38,15,4
2022-08-01,2022,08,01,72.7,68.6,9.3,6.1,11.1,999.9,81.0,64.9,0.03,1,0,0,0,0,10000,2022-08-01,294,291,222,15,5,1
2022-08-02,2022,08,02,74.8,71.6,8.0,7.5,13,999.9,81.0,69.1,0.13,0,0,0,0,0,0,2022-08-02,291,288,223,21,6,2
2022-08-03,2022,08,03,77.7,72.5,7.9,7,14,18.1,86.0,70.0,0.0,0,0,0,0,0,0,2022-08-03,324,324,249,25,11,3
2022-08-04,2022,08,04,75.6,74.0,2.9,6.6,13,999.9,86.0,68.0,0.0,1,0,0,0,0,0,2022-08-04,299,297,231,24,5,2
2022-08-05,2022,08,05,77.9,75.4,4.2,9.5,15.9,21.0,84.0,72.0,0.0,1,0,0,0,0,0,2022-08-05,323,319,238,22,2,2
2022-08-06,2022,08,06,78.3,75.9,7.2,7.2,12,999.9,84.9,73.9,0.0,1,0,0,0,0,0,2022-08-06,309,309,245,31,7,1
2022-08-07,2022,08,07,79.1,75.7,8.6,11.9,18.1,22.0,84.9,73.9,0.0,0,0,0,0,0,0,2022-08-07,267,265,224,30,6,5
2022-08-08,2022,08,08,79.6,75.5,8.5,14,19,22.0,84.9,75.9,0.0,0,0,0,0,0,0,2022-08-08,318,316,245,26,7,2
2022-08-09,2022,08,09,80.4,76.3,7.9,14,17.1,24.1,86.0,77.0,0.0,0,0,0,0,0,0,2022-08-09,283,280,225,25,2,1
2022-08-10,2022,08,10,76.5,72.6,8.4,9.6,15,999.9,80.1,71.6,0.02,1,0,0,0,0,10000,2022-08-10,260,257,206,26,3,0
2022-08-11,2022,08,11,71.4,68.1,9.5,4.9,13,999.9,80.1,69.1,0.01,1,0,0,0,0,10000,2022-08-11,284,283,218,31,11,6
2022-08-12,2022,08,12,70.7,67.6,9.6,3.9,9.9,999.9,75.0,64.9,0.19,0,0,0,0,0,0,2022-08-12,350,350,283,34,10,2
2022-08-13,2022,08,13,71.3,63.8,10.0,10,15,21.0,77.0,64.9,0.0,0,0,0,0,0,0,2022-08-13,306,301,222,38,12,1
2022-08-14,2022,08,14,70.0,62.1,10.0,4.3,8.9,999.9,79.0,59.0,0.0,0,0,0,0,0,0,2022-08-14,303,302,236,38,10,2
2022-08-15,2022,08,15,69.7,62.5,10.0,6.4,11.1,999.9,79.0,59.0,0.0,0,0,0,0,0,0,2022-08-15,241,241,187,21,4,0
2022-08-16,2022,08,16,69.2,63.1,10.0,9.9,17.1,21.0,78.1,60.1,0.0,1,0,0,0,0,10000,2022-08-16,289,289,232,34,9,2
2022-08-17,2022,08,17,70.2,62.5,10.0,14,19,26.0,78.1,63.0,0.08,1,0,0,0,0,10000,2022-08-17,260,260,209,25,6,1
2022-08-18,2022,08,18,72.5,62.7,10.0,12.7,19,22.9,79.0,62.1,0.01,0,0,0,0,0,0,2022-08-18,282,279,222,22,8,1
2022-08-19,2022,08,19,75.4,68.3,9.7,10.7,14,999.9,82.9,66.9,0.0,0,0,0,0,0,0,2022-08-19,285,285,238,31,11,3
2022-08-20,2022,08,20,74.2,70.9,8.8,6.7,11.1,999.9,81.0,64.4,0.0,1,0,0,0,0,0,2022-08-20,309,306,233,33,9,3
2022-08-21,2022,08,21,71.3,66.9,6.2,4.9,8.9,999.9,81.0,62.6,0.0,1,0,0,0,0,0,2022-08-21,271,270,214,27,4,0
2022-08-22,2022,08,22,71.2,69.8,6.4,8.7,13,999.9,81.0,63.0,0.0,1,1,0,0,0,0,2022-08-22,249,249,184,25,4,1
2022-08-23,2022,08,23,74.0,72.0,8.1,5,8.9,999.9,79.0,69.1,0.49,1,1,0,0,0,0,2022-08-23,272,271,218,25,9,3
2022-08-24,2022,08,24,75.2,71.0,7.7,9.4,15.9,20.0,81.0,69.1,0.0,0,0,0,0,0,0,2022-08-24,228,227,187,15,3,0
2022-08-25,2022,08,25,76.1,72.2,8.7,5.5,9.9,999.9,84.0,70.0,0.0,1,0,0,0,0,0,2022-08-25,275,275,224,25,5,1
2022-08-26,2022,08,26,75.0,72.3,5.1,6.2,11.1,999.9,84.0,70.0,0.0,1,0,0,0,0,0,2022-08-26,296,296,234,25,7,3
2022-08-27,2022,08,27,75.2,71.2,8.3,8.9,15,20.0,82.0,69.1,0.15,1,0,0,1,0,10010,2022-08-27,300,300,228,25,9,1
2022-08-28,2022,08,28,71.4,64.2,9.9,7.4,11.1,18.1,82.0,64.9,0.0,0,0,0,0,0,0,2022-08-28,281,280,221,29,6,1
2022-08-29,2022,08,29,70.6,66.3,10.0,7.2,12,999.9,78.1,61.0,0.0,0,0,0,0,0,0,2022-08-29,258,256,204,31,6,1
2022-08-30,2022,08,30,75.2,72.9,8.0,8,12,999.9,82.0,61.0,0.0,1,0,0,0,0,0,2022-08-30,282,280,224,28,10,2
2022-08-31,2022,08,31,76.0,72.0,6.6,9.2,15.9,999.9,82.9,72.0,0.0,1,1,0,0,0,0,2022-08-31,290,290,230,24,7,1
2022-09-01,2022,09,01,75.4,63.4,10.0,9.3,14,21.0,82.9,64.0,0.03,0,0,0,0,0,0,2022-09-01,300,298,233,32,4,1
2022-09-02,2022,09,02,67.2,55.3,10.0,7.5,12,999.9,82.9,60.1,0.0,0,0,0,0,0,0,2022-09-02,286,285,227,17,3,1
2022-09-03,2022,09,03,65.2,53.6,10.0,4.7,8,999.9,75.9,53.1,0.0,0,0,0,0,0,0,2022-09-03,295,294,243,46,11,3
2022-09-04,2022,09,04,68.0,60.8,10.0,5.8,11.1,999.9,77.0,53.1,0.0,0,0,0,0,0,0,2022-09-04,250,248,203,35,9,3
2022-09-05,2022,09,05,70.2,62.0,10.0,7.1,11.1,999.9,77.0,57.0,0.0,0,0,0,0,0,0,2022-09-05,254,252,211,27,8,1
2022-09-06,2022,09,06,69.0,65.6,10.0,6.8,12,999.9,77.0,63.0,0.01,1,0,0,0,0,10000,2022-09-06,337,337,257,38,8,3
2022-09-07,2022,09,07,70.3,63.9,10.0,10.5,17.1,21.0,75.9,66.0,0.03,1,0,0,0,0,10000,2022-09-07,260,260,215,17,3,1
2022-09-08,2022,09,08,68.7,61.8,10.0,11.1,19,25.1,75.9,63.0,0.0,0,0,0,0,0,0,2022-09-08,300,300,240,31,6,2
2022-09-09,2022,09,09,70.8,62.5,10.0,10.2,15,19.0,78.1,63.0,0.0,0,0,0,0,0,0,2022-09-09,362,362,277,37,10,5
2022-09-10,2022,09,10,71.7,63.7,9.9,5.4,9.9,999.9,84.9,60.1,0.0,0,0,0,0,0,0,2022-09-10,265,262,214,23,8,2
2022-09-11,2022,09,11,72.7,63.8,9.7,4.5,11.1,999.9,86.0,62.1,0.0,0,0,0,0,0,0,2022-09-11,259,258,199,36,12,5
2022-09-12,2022,09,12,70.8,66.8,9.6,7.7,13,999.9,86.0,62.1,0.2,1,0,0,0,0,10000,2022-09-12,311,310,224,14,1,0
2022-09-13,2022,09,13,72.0,70.4,6.8,5.2,13,999.9,75.9,66.0,0.02,1,0,0,0,0,0,2022-09-13,322,322,251,23,5,3
2022-09-14,2022,09,14,73.0,65.4,8.8,11.8,19,26.0,77.0,66.0,0.0,0,0,0,0,0,0,2022-09-14,306,304,237,22,5,2
2022-09-15,2022,09,15,69.0,55.3,10.0,10.6,19,26.0,77.0,66.0,0.0,0,0,0,0,0,0,2022-09-15,328,324,256,23,6,2
2022-09-16,2022,09,16,66.2,44.7,10.0,10,22,26.0,73.9,57.9,0.0,0,0,0,0,0,0,2022-09-16,346,345,263,23,2,0
2022-09-17,2022,09,17,62.7,48.3,10.0,6.4,9.9,999.9,73.9,53.1,0.0,0,0,0,0,0,0,2022-09-17,257,253,203,42,12,3
2022-09-18,2022,09,18,71.1,63.8,10.0,13.6,20,25.1,79.0,53.1,0.0,0,0,0,0,0,0,2022-09-18,293,291,221,30,8,1
2022-09-19,2022,09,19,72.0,68.0,8.7,9.2,14,999.9,79.0,66.0,0.0,0,0,0,0,0,0,2022-09-19,288,287,229,22,5,2
