"","num_collisions","temp","visib","wdsp","prcp","fog","rain_drizzle","snow_ice_pellets","hail","thunder","date","year","no_v","one_v","two_v","three_v","four_v","five_v","day_of_week","isMon","isTue","isWed","isThur","isFri","isSat","isSun"
"3089",250,44,8.9,6.3,0,1,0,0,0,0,"2020-12-14",2020,0,66,165,16,1,2,"2",0,1,0,0,0,0,0
"3091",341,31.8,10,11.5,0,0,0,0,0,0,"2020-12-16",2020,0,73,230,28,7,3,"4",0,0,0,1,0,0,0
"3094",251,35.6,9.7,8.6,0.01,1,0,0,0,1000,"2020-12-19",2020,1,61,160,20,6,3,"7",0,0,0,0,0,0,1
"3095",194,38.5,10,3.8,0,1,0,0,0,0,"2020-12-20",2020,0,55,120,12,7,0,"1",1,0,0,0,0,0,0
"3097",320,40.8,9.3,8.6,0.02,0,0,0,0,0,"2020-12-22",2020,0,72,216,24,5,3,"3",0,0,1,0,0,0,0
"3098",360,38.5,10,9.7,0,0,0,0,0,0,"2020-12-23",2020,5,74,245,27,3,6,"4",0,0,0,1,0,0,0
"3099",315,47.6,9.3,13.6,0,1,0,0,0,0,"2020-12-24",2020,5,87,191,19,11,2,"5",0,0,0,0,1,0,0
"3100",168,53.9,4.3,19.4,0,1,1,0,0,0,"2020-12-25",2020,0,62,93,7,4,2,"6",0,0,0,0,0,1,0
"3102",184,34.2,10,7.7,0,0,0,0,0,0,"2020-12-27",2020,0,46,119,11,7,1,"1",1,0,0,0,0,0,0
"3103",217,43,10,9.5,0,0,0,0,0,0,"2020-12-28",2020,0,48,142,21,5,1,"2",0,1,0,0,0,0,0
"3104",244,41.3,9.7,13,0,0,0,0,0,0,"2020-12-29",2020,0,60,164,15,5,0,"3",0,0,1,0,0,0,0
"3105",238,34.1,10,11,0,0,0,0,0,0,"2020-12-30",2020,1,53,159,18,6,1,"4",0,0,0,1,0,0,0
"3106",278,48.8,8.4,14.6,0.03,1,0,0,0,0,"2020-12-31",2020,6,65,182,17,5,3,"5",0,0,0,0,1,0,0
"3109",186,41.1,10,10.3,0,0,0,0,0,0,"2021-01-03",2021,5,64,96,14,3,4,"1",1,0,0,0,0,0,0
"3112",220,37.4,9.9,17.3,0.01,1,1,0,0,0,"2021-01-06",2021,1,52,145,18,4,0,"4",0,0,0,1,0,0,0
"3113",285,36.5,10,11.9,0,0,0,0,0,0,"2021-01-07",2021,3,62,191,19,8,2,"5",0,0,0,0,1,0,0
"3114",272,33.3,10,7.2,0,0,0,0,0,0,"2021-01-08",2021,3,66,176,22,4,1,"6",0,0,0,0,0,1,0
"3115",244,32.9,9.7,11.8,0,1,0,0,0,1000,"2021-01-09",2021,3,56,161,16,5,3,"7",0,0,0,0,0,0,1
"3116",177,35.6,9.3,13.8,0,1,0,0,0,1000,"2021-01-10",2021,2,49,109,11,5,1,"1",1,0,0,0,0,0,0
"3117",238,32.6,10,4.5,0,0,0,0,0,0,"2021-01-11",2021,0,51,161,18,5,3,"2",0,1,0,0,0,0,0
"3118",278,37,10,6.5,0,0,0,0,0,0,"2021-01-12",2021,0,55,190,25,8,0,"3",0,0,1,0,0,0,0
"3119",245,35.8,10,5.8,0,0,0,0,0,0,"2021-01-13",2021,0,58,160,18,4,5,"4",0,0,0,1,0,0,0
"3120",253,41.3,8.8,5.7,0,0,0,0,0,0,"2021-01-14",2021,1,65,157,26,2,2,"5",0,0,0,0,1,0,0
"3121",272,41.3,8.7,6.6,0,0,0,0,0,0,"2021-01-15",2021,0,79,165,23,3,2,"6",0,0,0,0,0,1,0
"3122",265,45.4,7.3,14.6,0.08,1,0,0,0,0,"2021-01-16",2021,1,66,160,25,9,4,"7",0,0,0,0,0,0,1
"3124",225,42.6,10,15.6,0,0,0,0,0,0,"2021-01-18",2021,1,59,142,17,6,0,"2",0,1,0,0,0,0,0
"3125",261,35.8,10,11.3,0,0,0,0,0,0,"2021-01-19",2021,1,71,162,19,7,1,"3",0,0,1,0,0,0,0
"3126",253,34.7,9.5,9.2,0.01,1,0,0,0,1000,"2021-01-20",2021,0,62,162,16,9,4,"4",0,0,0,1,0,0,0
"3127",251,30.9,10,10.4,0,0,0,0,0,0,"2021-01-21",2021,2,53,175,13,6,2,"5",0,0,0,0,1,0,0
"3128",254,36.5,10,7.8,0,0,0,0,0,0,"2021-01-22",2021,1,52,172,20,8,1,"6",0,0,0,0,0,1,0
"3129",251,32.2,10,13.2,0,0,0,0,0,0,"2021-01-23",2021,1,65,152,23,8,2,"7",0,0,0,0,0,0,1
"3130",212,24.7,10,19.8,0,0,0,0,0,0,"2021-01-24",2021,0,42,136,27,5,2,"1",1,0,0,0,0,0,0
"3131",259,26.6,10,11.4,0,0,0,0,0,0,"2021-01-25",2021,1,59,174,22,3,0,"2",0,1,0,0,0,0,0
"3132",263,31.9,9,7.4,0,1,0,0,0,1000,"2021-01-26",2021,2,75,166,11,7,2,"3",0,0,1,0,0,0,0
"3134",262,35.3,9.6,11.1,0.02,0,0,0,0,0,"2021-01-28",2021,2,52,184,14,10,0,"5",0,0,0,0,1,0,0
"3136",284,19.2,9.5,15.3,0,1,0,0,0,1000,"2021-01-30",2021,0,77,174,29,4,0,"7",0,0,0,0,0,0,1
"3137",297,22.2,10,7.6,0,0,0,0,0,0,"2021-01-31",2021,0,86,171,31,7,2,"1",1,0,0,0,0,0,0
"3138",239,33.7,6.8,15.3,0,1,1,0,0,0,"2021-02-01",2021,0,82,137,14,5,1,"2",0,1,0,0,0,0,0
"3140",246,34.1,9.5,9.5,0.01,1,0,0,0,1000,"2021-02-03",2021,0,61,171,11,3,0,"4",0,0,0,1,0,0,0
"3141",277,33.3,9.9,8.4,0,1,0,0,0,1000,"2021-02-04",2021,1,58,193,21,4,0,"5",0,0,0,0,1,0,0
"3142",326,37.2,9.8,7.9,0,1,0,0,0,0,"2021-02-05",2021,0,80,219,20,5,2,"6",0,0,0,0,0,1,0
"3143",275,38.9,9.9,13.8,0,0,0,0,0,0,"2021-02-06",2021,2,77,180,13,2,1,"7",0,0,0,0,0,0,1
"3144",243,35.1,7.3,12.1,0,1,1,1,0,0,"2021-02-07",2021,0,40,176,20,4,3,"1",1,0,0,0,0,0,0
"3146",229,26.1,8.8,5.5,0,1,1,1,0,0,"2021-02-09",2021,1,70,136,12,7,3,"3",0,0,1,0,0,0,0
"3148",299,26.2,8.7,5.6,0,1,0,0,0,1000,"2021-02-11",2021,1,66,211,13,6,2,"5",0,0,0,0,1,0,0
"3149",290,22.5,10,12.5,0,0,0,0,0,0,"2021-02-12",2021,1,58,194,25,7,5,"6",0,0,0,0,0,1,0
"3150",210,27.6,10,7.8,0,0,0,0,0,0,"2021-02-13",2021,0,44,139,16,7,4,"7",0,0,0,0,0,0,1
"3151",184,34,9,10.1,0.03,1,0,0,0,0,"2021-02-14",2021,0,37,133,12,2,0,"1",1,0,0,0,0,0,0
"3152",208,37,8.3,8.9,0,1,0,0,0,0,"2021-02-15",2021,1,57,125,17,6,2,"2",0,1,0,0,0,0,0
"3155",256,29.2,7.5,6.1,0,1,1,1,0,0,"2021-02-18",2021,2,71,155,21,4,3,"5",0,0,0,0,1,0,0
"3158",208,26.8,10,14.7,0,0,0,0,0,0,"2021-02-21",2021,2,53,129,17,6,1,"1",1,0,0,0,0,0,0
"3159",245,32.4,9.1,9.8,0,1,0,0,0,0,"2021-02-22",2021,1,71,149,20,2,2,"2",0,1,0,0,0,0,0
"3161",267,39.9,10,14.1,0,0,0,0,0,0,"2021-02-24",2021,2,59,184,15,5,2,"4",0,0,0,1,0,0,0
"3162",269,42.9,9.8,14.5,0,0,0,0,0,0,"2021-02-25",2021,1,64,179,19,3,3,"5",0,0,0,0,1,0,0
"3163",301,34.7,10,8.9,0,0,0,0,0,0,"2021-02-26",2021,3,60,206,18,11,3,"6",0,0,0,0,0,1,0
"3164",223,39.1,7.8,13.3,0,1,0,0,0,0,"2021-02-27",2021,1,61,134,18,8,1,"7",0,0,0,0,0,0,1
"3166",224,43.5,3.5,11.8,0,1,0,0,0,0,"2021-03-01",2021,0,58,149,13,4,0,"2",0,1,0,0,0,0,0
"3167",268,26.1,10,19.8,0,0,0,0,0,0,"2021-03-02",2021,1,73,170,18,2,4,"3",0,0,1,0,0,0,0
"3168",244,38.2,10,14.1,0,0,0,0,0,0,"2021-03-03",2021,1,61,155,23,2,2,"4",0,0,0,1,0,0,0
"3169",262,39.3,10,8.4,0,0,0,0,0,0,"2021-03-04",2021,1,63,175,17,4,2,"5",0,0,0,0,1,0,0
"3170",306,30.2,10,12.3,0,0,0,0,0,0,"2021-03-05",2021,2,70,210,15,5,4,"6",0,0,0,0,0,1,0
"3171",251,31,10,11.3,0,0,0,0,0,0,"2021-03-06",2021,2,58,158,26,4,3,"7",0,0,0,0,0,0,1
"3172",216,28.7,10,7.1,0,0,0,0,0,0,"2021-03-07",2021,1,50,137,21,3,4,"1",1,0,0,0,0,0,0
"3173",250,32.6,10,8.5,0,0,0,0,0,0,"2021-03-08",2021,1,71,154,19,4,1,"2",0,1,0,0,0,0,0
"3174",299,42.1,10,11,0,1,0,0,0,0,"2021-03-09",2021,2,60,204,20,11,2,"3",0,0,1,0,0,0,0
"3175",224,39.7,10,5.5,0,0,0,0,0,0,"2021-03-10",2021,0,55,149,13,4,3,"4",0,0,0,1,0,0,0
"3176",287,45.1,10,10.5,0,0,0,0,0,0,"2021-03-11",2021,1,46,202,27,8,3,"5",0,0,0,0,1,0,0
"3177",338,47.8,9.3,11.5,0,1,0,0,0,0,"2021-03-12",2021,3,80,219,21,13,2,"6",0,0,0,0,0,1,0
"3178",252,39.1,10,15.2,0,0,0,0,0,0,"2021-03-13",2021,0,44,175,25,8,0,"7",0,0,0,0,0,0,1
"3179",244,39.8,9.5,13.9,0,1,0,0,0,1000,"2021-03-14",2021,1,54,158,22,5,4,"1",1,0,0,0,0,0,0
"3180",253,22.1,9.5,18.2,0,1,0,0,0,1000,"2021-03-15",2021,0,66,163,17,5,2,"2",0,1,0,0,0,0,0
"3181",237,28.4,10,6.6,0,0,0,0,0,0,"2021-03-16",2021,0,36,179,20,1,1,"3",0,0,1,0,0,0,0
"3182",243,38.5,10,4.8,0,0,0,0,0,0,"2021-03-17",2021,2,41,175,17,3,5,"4",0,0,0,1,0,0,0
"3183",244,41.4,7.8,3.7,0,1,0,0,0,0,"2021-03-18",2021,1,62,156,17,5,3,"5",0,0,0,0,1,0,0
"3184",309,33.6,8.3,20.1,0,1,1,0,0,0,"2021-03-19",2021,0,68,224,16,1,0,"6",0,0,0,0,0,1,0
"3185",283,37.9,10,8,0,0,0,0,0,0,"2021-03-20",2021,1,60,194,23,2,3,"7",0,0,0,0,0,0,1
"3186",261,40.8,9.6,5,0,0,0,0,0,0,"2021-03-21",2021,0,45,179,22,11,4,"1",1,0,0,0,0,0,0
"3187",295,46.2,10,8.3,0,0,0,0,0,0,"2021-03-22",2021,2,60,200,23,6,4,"2",0,1,0,0,0,0,0
"3188",283,51.1,9.7,6.8,0,0,0,0,0,0,"2021-03-23",2021,1,51,202,28,0,1,"3",0,0,1,0,0,0,0
"3189",268,47.2,7.4,6.9,0,0,0,0,0,0,"2021-03-24",2021,3,75,167,15,5,3,"4",0,0,0,1,0,0,0
"3190",257,51.9,5.7,9.1,0,1,0,0,0,0,"2021-03-25",2021,0,47,180,22,4,4,"5",0,0,0,0,1,0,0
"3192",325,49.9,9.5,11,0,0,0,0,0,0,"2021-03-27",2021,2,76,214,25,6,2,"7",0,0,0,0,0,0,1
"3193",198,48.1,5.6,18.4,0,1,1,0,0,0,"2021-03-28",2021,2,66,112,13,2,3,"1",1,0,0,0,0,0,0
"3194",240,47.9,9.3,17.6,0,1,1,0,0,0,"2021-03-29",2021,0,43,181,11,3,2,"2",0,1,0,0,0,0,0
"3195",281,43.7,10,6.7,0,0,0,0,0,0,"2021-03-30",2021,1,61,186,22,6,5,"3",0,0,1,0,0,0,0
"3196",284,51.3,9.9,11.9,0,0,0,0,0,0,"2021-03-31",2021,2,72,178,26,6,0,"4",0,0,0,1,0,0,0
"3197",263,48.2,4.5,12.6,0,1,1,0,0,0,"2021-04-01",2021,1,50,191,15,4,2,"5",0,0,0,0,1,0,0
"3198",283,37.1,9.4,10.8,0,0,0,0,0,0,"2021-04-02",2021,1,53,190,28,9,2,"6",0,0,0,0,0,1,0
"3199",281,36.6,9.8,8.9,0,1,0,0,0,1000,"2021-04-03",2021,2,58,181,23,16,1,"7",0,0,0,0,0,0,1
"3200",259,46.3,10,10.6,0,0,0,0,0,0,"2021-04-04",2021,3,60,169,19,4,4,"1",1,0,0,0,0,0,0
"3201",268,45.9,10,12.9,0,0,0,0,0,0,"2021-04-05",2021,1,54,182,19,8,4,"2",0,1,0,0,0,0,0
"3202",318,47.5,10,13.1,0,0,0,0,0,0,"2021-04-06",2021,0,56,234,21,3,4,"3",0,0,1,0,0,0,0
"3203",303,50.2,8.9,11.3,0,0,0,0,0,0,"2021-04-07",2021,2,64,211,17,5,4,"4",0,0,0,1,0,0,0
"3204",310,47,10,10.4,0,0,0,0,0,0,"2021-04-08",2021,0,67,218,17,7,1,"5",0,0,0,0,1,0,0
"3205",281,47.6,7.3,6.1,0,1,0,0,0,0,"2021-04-09",2021,0,60,186,23,8,4,"6",0,0,0,0,0,1,0
"3206",294,44.4,3.6,8.4,0,1,0,0,0,0,"2021-04-10",2021,1,69,184,34,2,4,"7",0,0,0,0,0,0,1
"3208",264,45.3,9.5,14.2,0,1,0,0,0,0,"2021-04-12",2021,1,67,169,22,4,1,"2",0,1,0,0,0,0,0
"3209",321,45.5,9.8,15.2,0,1,0,0,0,0,"2021-04-13",2021,2,67,226,20,5,1,"3",0,0,1,0,0,0,0
"3210",295,46.1,10,7.1,0,0,0,0,0,0,"2021-04-14",2021,0,58,206,20,10,1,"4",0,0,0,1,0,0,0
"3211",270,43.8,10,10.4,0,1,0,0,0,0,"2021-04-15",2021,0,74,174,20,2,0,"5",0,0,0,0,1,0,0
"3215",320,50.9,10,8.1,0,0,0,0,0,0,"2021-04-19",2021,1,60,237,14,6,2,"2",0,1,0,0,0,0,0
"3216",313,50.3,8.2,8.9,0,1,0,0,0,0,"2021-04-20",2021,2,68,210,25,6,2,"3",0,0,1,0,0,0,0
"3217",283,53.4,9.8,13.5,0,1,0,0,0,0,"2021-04-21",2021,0,61,191,27,2,2,"4",0,0,0,1,0,0,0
"3218",252,43,9.5,19,0.04,1,1,0,0,0,"2021-04-22",2021,2,51,177,17,3,2,"5",0,0,0,0,1,0,0
"3219",357,45.1,10,19.5,0,0,0,0,0,0,"2021-04-23",2021,0,80,251,18,6,2,"6",0,0,0,0,0,1,0
"3220",301,51.1,9.8,13,0,0,0,0,0,0,"2021-04-24",2021,1,73,189,32,5,1,"7",0,0,0,0,0,0,1
"3221",273,47.9,7.1,12,0.07,1,0,0,0,0,"2021-04-25",2021,1,63,170,29,8,2,"1",1,0,0,0,0,0,0
"3223",273,48.1,10,11.6,0,0,0,0,0,0,"2021-04-27",2021,1,61,179,22,8,2,"3",0,0,1,0,0,0,0
"3224",380,52.5,8.7,7.5,0.04,1,0,0,0,0,"2021-04-28",2021,1,63,271,32,7,6,"4",0,0,0,1,0,0,0
"3225",324,50.4,4.4,5.9,0.06,1,1,0,0,0,"2021-04-29",2021,1,64,219,27,8,5,"5",0,0,0,0,1,0,0
"3227",318,51.9,10,16.4,0.05,1,0,0,0,0,"2021-05-01",2021,1,71,212,24,8,2,"7",0,0,0,0,0,0,1
"3228",330,53.5,10,14.1,0,0,0,0,0,0,"2021-05-02",2021,3,70,221,28,6,2,"1",1,0,0,0,0,0,0
"3229",316,56.3,9.8,9.1,0,0,0,0,0,0,"2021-05-03",2021,0,61,220,26,7,2,"2",0,1,0,0,0,0,0
"3231",339,48.8,5.8,7.7,0.02,1,1,0,0,0,"2021-05-05",2021,2,72,225,27,9,4,"4",0,0,0,1,0,0,0
"3232",339,54.3,10,10.5,0.01,0,0,0,0,0,"2021-05-06",2021,2,70,236,21,9,1,"5",0,0,0,0,1,0,0
"3233",319,51.5,10,9,0,0,0,0,0,0,"2021-05-07",2021,0,65,214,31,7,2,"6",0,0,0,0,0,1,0
"3234",305,48.9,10,9.5,0,0,0,0,0,0,"2021-05-08",2021,3,64,200,27,6,5,"7",0,0,0,0,0,0,1
"3235",266,51.7,10,14.3,0,0,0,0,0,0,"2021-05-09",2021,0,52,186,16,7,5,"1",1,0,0,0,0,0,0
"3238",329,53.1,10,13.1,0,0,0,0,0,0,"2021-05-12",2021,1,73,228,18,3,6,"4",0,0,0,1,0,0,0
"3239",318,55.1,9.9,7.1,0,0,0,0,0,0,"2021-05-13",2021,1,65,224,24,4,0,"5",0,0,0,0,1,0,0
"3240",411,58.9,10,8.7,0,0,0,0,0,0,"2021-05-14",2021,1,83,281,37,7,2,"6",0,0,0,0,0,1,0
"3241",321,58.9,10,7.9,0,0,0,0,0,0,"2021-05-15",2021,4,64,202,37,9,5,"7",0,0,0,0,0,0,1
"3242",337,59.1,10,7.4,0,0,0,0,0,0,"2021-05-16",2021,3,69,218,30,11,6,"1",1,0,0,0,0,0,0
"3243",320,57.5,10,7.2,0,0,0,0,0,0,"2021-05-17",2021,5,71,209,26,8,1,"2",0,1,0,0,0,0,0
"3244",374,58.3,9.8,10.5,0,1,0,0,0,0,"2021-05-18",2021,2,73,254,27,12,6,"3",0,0,1,0,0,0,0
"3245",347,62.9,10,10.3,0,0,0,0,0,0,"2021-05-19",2021,2,75,243,19,6,2,"4",0,0,0,1,0,0,0
"3246",385,54.4,10,7.5,0,0,0,0,0,0,"2021-05-20",2021,1,77,270,31,4,2,"5",0,0,0,0,1,0,0
"3247",384,49.7,3.8,4.9,0,1,0,0,0,0,"2021-05-21",2021,1,79,278,22,2,2,"6",0,0,0,0,0,1,0
"3248",378,55.2,5.1,9.8,0,1,1,0,0,0,"2021-05-22",2021,2,78,253,32,8,5,"7",0,0,0,0,0,0,1
"3249",330,67.6,9.4,9.3,0,0,0,0,0,0,"2021-05-23",2021,1,62,228,24,12,3,"1",1,0,0,0,0,0,0
"3250",322,57.4,10,9.5,0,0,0,0,0,0,"2021-05-24",2021,1,68,223,20,10,0,"2",0,1,0,0,0,0,0
"3251",354,55.4,10,12.4,0,0,0,0,0,0,"2021-05-25",2021,0,78,249,16,8,3,"3",0,0,1,0,0,0,0
"3252",333,61.2,4.8,15,0,1,0,0,0,0,"2021-05-26",2021,0,81,221,28,3,0,"4",0,0,0,1,0,0,0
"3253",433,66.1,6.8,11,0.04,1,0,0,0,0,"2021-05-27",2021,2,90,288,33,14,6,"5",0,0,0,0,1,0,0
"3254",358,58,10,12.2,0.02,0,0,0,0,0,"2021-05-28",2021,2,72,248,29,6,1,"6",0,0,0,0,0,1,0
"3259",339,60.4,9.9,9.3,0,0,0,0,0,0,"2021-06-02",2021,2,58,244,23,5,7,"4",0,0,0,1,0,0,0
"3260",288,59.2,5.4,6,0,1,1,0,0,0,"2021-06-03",2021,3,71,191,18,2,3,"5",0,0,0,0,1,0,0
"3262",365,61.7,4,9.8,0.02,1,0,0,0,0,"2021-06-05",2021,0,71,257,24,8,5,"7",0,0,0,0,0,0,1
"3263",367,70.2,8.9,9.9,0,0,0,0,0,0,"2021-06-06",2021,5,84,224,38,14,2,"1",1,0,0,0,0,0,0
"3264",381,65,5.5,10.3,0,1,0,0,0,0,"2021-06-07",2021,1,90,247,30,7,6,"2",0,1,0,0,0,0,0
"3266",353,68.9,4.1,7.8,0,1,0,0,0,0,"2021-06-09",2021,0,75,243,27,4,4,"4",0,0,0,1,0,0,0
"3267",370,68.4,9.5,11.3,0,0,0,0,0,0,"2021-06-10",2021,2,66,261,32,6,3,"5",0,0,0,0,1,0,0
"3268",343,60.2,10,10.7,0,0,0,0,0,0,"2021-06-11",2021,0,65,247,23,5,3,"6",0,0,0,0,0,1,0
"3269",327,62.1,9.3,6.6,0,1,0,0,0,0,"2021-06-12",2021,0,54,222,39,8,4,"7",0,0,0,0,0,0,1
"3271",329,65.4,9.3,8.8,0,1,0,0,0,0,"2021-06-14",2021,0,81,227,15,5,1,"2",0,1,0,0,0,0,0
"3272",369,68,4.7,6.9,0,1,0,0,0,0,"2021-06-15",2021,0,71,263,27,5,3,"3",0,0,1,0,0,0,0
"3273",370,67.9,9.4,9.6,0,0,0,0,0,0,"2021-06-16",2021,3,81,254,18,9,5,"4",0,0,0,1,0,0,0
"3274",388,64.9,9.7,5.1,0,1,0,0,0,0,"2021-06-17",2021,3,76,269,27,10,3,"5",0,0,0,0,1,0,0
"3275",387,66.1,10,9.1,0,0,0,0,0,0,"2021-06-18",2021,1,69,278,33,6,0,"6",0,0,0,0,0,1,0
"3276",372,68.4,8.9,12.1,0,0,0,0,0,0,"2021-06-19",2021,0,82,238,36,15,1,"7",0,0,0,0,0,0,1
"3277",323,69.5,9.2,10.3,0.01,1,0,0,0,0,"2021-06-20",2021,0,52,233,26,11,1,"1",1,0,0,0,0,0,0
"3278",361,69.1,3.5,9,0,1,0,0,0,0,"2021-06-21",2021,3,68,243,34,10,3,"2",0,1,0,0,0,0,0
"3279",290,70.6,4.6,8.6,0,1,1,0,0,0,"2021-06-22",2021,1,63,205,16,3,2,"3",0,0,1,0,0,0,0
"3281",384,63.4,9.8,7,0,1,0,0,0,0,"2021-06-24",2021,0,69,280,24,8,3,"5",0,0,0,0,1,0,0
"3282",381,66.5,5.5,9.7,0.03,1,1,0,0,0,"2021-06-25",2021,1,86,248,35,8,3,"6",0,0,0,0,0,1,0
"3285",379,72.9,7.3,12.5,0,0,0,0,0,0,"2021-06-28",2021,1,70,272,22,10,4,"2",0,1,0,0,0,0,0
"3286",350,73.5,8.1,12.9,0,0,0,0,0,0,"2021-06-29",2021,2,64,242,34,6,2,"3",0,0,1,0,0,0,0
"3287",361,73.5,7.3,12,0,0,0,0,0,0,"2021-06-30",2021,0,87,244,24,3,3,"4",0,0,0,1,0,0,0
"3288",319,73.9,7,8.8,0,1,0,0,0,0,"2021-07-01",2021,1,73,226,17,1,1,"5",0,0,0,0,1,0,0
"3290",291,62.3,5.9,13.2,0.04,1,0,0,0,0,"2021-07-03",2021,3,64,192,25,4,3,"7",0,0,0,0,0,0,1
"3291",289,62.9,9,8.6,0.05,1,0,0,0,0,"2021-07-04",2021,1,55,189,36,6,2,"1",1,0,0,0,0,0,0
"3293",326,71.6,9.3,13.3,0,0,0,0,0,0,"2021-07-06",2021,3,87,211,13,11,1,"3",0,0,1,0,0,0,0
"3294",324,73.7,8.3,11.5,0,1,0,0,0,0,"2021-07-07",2021,2,62,229,26,4,1,"4",0,0,0,1,0,0,0
"3297",293,71,5.9,7.8,0.04,1,0,0,0,0,"2021-07-10",2021,0,62,196,27,4,4,"7",0,0,0,0,0,0,1
"3298",263,68.9,8.8,6.3,0,1,0,0,0,0,"2021-07-11",2021,0,53,180,21,5,4,"1",1,0,0,0,0,0,0
"3299",303,70.5,6.5,7.9,0,1,1,0,0,0,"2021-07-12",2021,0,71,203,22,4,3,"2",0,1,0,0,0,0,0
"3305",310,74.5,5.7,8.1,0,1,0,0,0,0,"2021-07-18",2021,2,71,208,25,2,2,"1",1,0,0,0,0,0,0
"3306",328,73.8,6.7,8.1,0,1,0,0,0,0,"2021-07-19",2021,0,73,227,20,6,2,"2",0,1,0,0,0,0,0
"3307",286,74.3,8.6,6.9,0,1,0,0,0,0,"2021-07-20",2021,1,60,195,24,4,2,"3",0,0,1,0,0,0,0
"3309",329,73.1,9.8,10,0,0,0,0,0,0,"2021-07-22",2021,0,59,251,14,4,1,"5",0,0,0,0,1,0,0
"3310",324,73.6,10,6.6,0,0,0,0,0,0,"2021-07-23",2021,0,81,215,19,7,2,"6",0,0,0,0,0,1,0
"3311",337,70.8,9.6,3.3,0,1,0,0,0,0,"2021-07-24",2021,1,61,235,24,12,4,"7",0,0,0,0,0,0,1
"3312",322,70.4,9.9,9.9,0,1,0,0,0,0,"2021-07-25",2021,1,73,204,27,10,7,"1",1,0,0,0,0,0,0
"3313",359,74.9,6.8,10.1,0,1,0,0,0,0,"2021-07-26",2021,2,73,246,28,8,2,"2",0,1,0,0,0,0,0
"3314",318,76.7,6,7.6,0,1,0,0,0,0,"2021-07-27",2021,0,66,220,25,7,0,"3",0,0,1,0,0,0,0
"3315",300,72.1,9.8,7.9,0,1,0,0,0,0,"2021-07-28",2021,1,75,198,19,3,4,"4",0,0,0,1,0,0,0
"3316",319,67.2,10,7.6,0,0,0,0,0,0,"2021-07-29",2021,0,83,215,14,4,3,"5",0,0,0,0,1,0,0
"3317",383,74,8.8,11.8,0,1,0,0,0,0,"2021-07-30",2021,3,84,261,31,3,1,"6",0,0,0,0,0,1,0
"3318",353,70,10,11.5,0,0,0,0,0,0,"2021-07-31",2021,1,70,252,22,8,0,"7",0,0,0,0,0,0,1
"3319",303,69.4,10,6.2,0,0,0,0,0,0,"2021-08-01",2021,1,63,190,30,9,10,"1",1,0,0,0,0,0,0
"3320",325,72.4,10,9,0,1,0,0,0,0,"2021-08-02",2021,1,67,231,17,6,3,"2",0,1,0,0,0,0,0
"3321",313,69.3,7.6,4,0,1,0,0,0,0,"2021-08-03",2021,1,75,209,19,7,2,"3",0,0,1,0,0,0,0
"3322",291,68.4,9.2,5.3,0,1,0,0,0,0,"2021-08-04",2021,1,71,195,18,4,2,"4",0,0,0,1,0,0,0
"3323",304,72.3,7.2,14.7,0,1,0,0,0,0,"2021-08-05",2021,1,61,206,27,7,2,"5",0,0,0,0,1,0,0
"3324",355,72,7.4,10.1,0,1,0,0,0,0,"2021-08-06",2021,1,64,250,33,4,3,"6",0,0,0,0,0,1,0
"3325",334,73,7.7,8.5,0,1,0,0,0,0,"2021-08-07",2021,1,77,215,25,9,7,"7",0,0,0,0,0,0,1
"3326",314,75.4,9.8,7.3,0,0,0,0,0,0,"2021-08-08",2021,2,77,194,30,6,5,"1",1,0,0,0,0,0,0
"3327",339,72.4,8.5,8.2,0,1,0,0,0,0,"2021-08-09",2021,2,87,224,21,4,1,"2",0,1,0,0,0,0,0
"3328",331,73.1,7,6.3,0,1,1,0,0,0,"2021-08-10",2021,2,72,224,27,4,2,"3",0,0,1,0,0,0,0
"3329",316,75.3,6.1,10.7,0,1,0,0,0,0,"2021-08-11",2021,2,52,226,23,9,4,"4",0,0,0,1,0,0,0
"3330",324,75.9,4.8,12.2,0,1,0,0,0,0,"2021-08-12",2021,0,59,228,29,7,1,"5",0,0,0,0,1,0,0
"3331",358,76.7,6.1,8.8,0,1,0,0,0,0,"2021-08-13",2021,1,70,252,26,5,4,"6",0,0,0,0,0,1,0
"3332",302,78.1,5.4,8.6,0,1,0,0,0,0,"2021-08-14",2021,3,70,199,21,5,4,"7",0,0,0,0,0,0,1
"3333",314,77,9.7,10.3,0,0,0,0,0,0,"2021-08-15",2021,1,59,220,28,4,2,"1",1,0,0,0,0,0,0
"3334",301,70.2,10,3.2,0,0,0,0,0,0,"2021-08-16",2021,3,57,215,18,7,1,"2",0,1,0,0,0,0,0
"3335",286,69.9,10,5.6,0,0,0,0,0,0,"2021-08-17",2021,1,56,194,29,3,3,"3",0,0,1,0,0,0,0
"3336",334,73.1,10,7.1,0,0,0,0,0,0,"2021-08-18",2021,3,81,228,18,4,0,"4",0,0,0,1,0,0,0
"3337",286,75,8.4,9.7,0,0,0,0,0,0,"2021-08-19",2021,0,62,193,22,4,5,"5",0,0,0,0,1,0,0
"3338",325,77.6,8.3,11.9,0,0,0,0,0,0,"2021-08-20",2021,0,81,206,33,4,1,"6",0,0,0,0,0,1,0
"3339",321,75.3,7.2,4,0,1,0,0,0,0,"2021-08-21",2021,3,70,208,32,4,4,"7",0,0,0,0,0,0,1
"3340",257,75.2,7.8,15,0,1,0,0,0,0,"2021-08-22",2021,2,65,154,23,7,6,"1",1,0,0,0,0,0,0
